user_id,movie_id,rating,timestamp
89,360920,2,2024-11-01
89,2062,5,2024-11-13
89,1241982,1,2024-09-15
89,616446,3,2024-11-15
89,19913,3,2024-07-08
89,150540,2,2024-06-26
90,616037,4,2024-09-27
90,974262,2,2024-06-01
90,438695,3,2024-06-04
90,2062,1,2024-08-14
90,106646,3,2024-09-14
91,862,4,2024-10-07
91,438148,1,2024-07-19
91,976573,2,2024-08-21
91,315162,3,2024-09-04
91,1354627,3,2024-06-23
91,787699,2,2024-09-11
91,350,3,2024-06-03
91,150540,5,2024-08-24
91,507241,2,2024-07-19
91,877817,5,2024-05-27
91,1104171,2,2024-11-17
91,940551,5,2024-08-09
91,454626,3,2024-11-01
91,13,4,2024-06-02
91,329505,4,2024-08-04
91,533535,3,2024-08-31
91,843527,5,2024-05-31
91,748783,2,2024-05-29
91,1371727,5,2024-05-31
92,746036,2,2024-10-07
92,616037,4,2024-08-17
92,350,5,2024-11-08
92,1354627,4,2024-08-16
92,72105,2,2024-08-18
93,1104171,5,2024-10-16
93,929563,3,2024-08-22
93,62177,2,2024-08-31
93,519182,5,2024-11-01
93,1108427,2,2024-08-20
93,19913,1,2024-11-10
93,1290287,4,2024-07-15
93,1359227,2,2024-09-15
93,845781,3,2024-09-13
93,976573,1,2024-06-07
93,82702,1,2024-09-05
94,929563,2,2024-09-30
94,1329336,2,2024-06-14
94,177572,2,2024-07-23
94,533535,5,2024-10-27
94,496243,3,2024-08-07
94,20352,2,2024-08-30
94,1001783,1,2024-07-08
94,1091181,2,2024-10-07
95,917496,3,2024-11-18
95,1354627,1,2024-07-26
95,843527,3,2024-07-28
95,1290486,4,2024-08-11
95,567811,1,2024-10-17
95,862,3,2024-05-30
95,831815,2,2024-07-25
95,62177,1,2024-07-12
95,820530,2,2024-07-27
95,313369,2,2024-08-08
95,280180,1,2024-06-19
95,826510,3,2024-07-13
95,519182,5,2024-10-08
96,273477,5,2024-07-27
96,592983,2,2024-09-13
96,315162,2,2024-06-03
96,270946,1,2024-06-12
96,82702,1,2024-10-11
96,19913,5,2024-10-08
96,1059264,4,2024-08-29
97,315162,5,2024-10-27
97,2062,1,2024-06-23
97,831815,2,2024-06-19
97,1091181,2,2024-10-10
97,616446,4,2024-08-25
97,4247,1,2024-08-15
97,746036,2,2024-06-10
97,346698,2,2024-07-27
97,35019,5,2024-09-12
97,72105,1,2024-06-04
97,280180,2,2024-06-16
97,519182,1,2024-10-04
97,12153,4,2024-06-22
98,799583,2,2024-09-29
98,293660,3,2024-07-29
98,17899,4,2024-09-16
98,939243,2,2024-07-31
98,196867,3,2024-08-24
98,2062,4,2024-09-13
98,568124,4,2024-11-22
98,1354627,4,2024-11-21
98,974262,1,2024-08-22
98,1091181,4,2024-10-18
98,950387,5,2024-09-05
98,207703,3,2024-09-28
98,454626,2,2024-08-15
98,1064213,4,2024-08-01
98,19913,1,2024-08-27
99,105,1,2024-08-01
99,917496,4,2024-06-19
99,940551,1,2024-09-06
99,313369,3,2024-10-18
99,280180,5,2024-09-15
99,13,3,2024-06-07
99,330457,4,2024-09-10
99,974262,4,2024-09-22
100,533535,2,2024-11-10
100,106646,2,2024-11-06
100,1371727,4,2024-07-21
100,269509,3,2024-10-08
100,1091181,1,2024-06-01
100,1108427,1,2024-05-27
100,270946,2,2024-08-26
100,826510,2,2024-09-21
